symbol,d0,era,bucket,day_offset,n_1m_bars,rel_range_med_bp,rel_range_p75_bp,sigma_1m_bp,amihud_bp_per_kusd,zero_vol_minutes,day_turnover_kusd
SOONUSDT,2025-05-23,e2526,listing_d1_d7,3,1440.0,28.48633998297359,41.79729173814534,29.814233259041032,1.7630794936651373,0.0,32582.413727500003
SOONUSDT,2025-05-23,e2526,listing_d1_d7,4,1440.0,22.483139049855986,34.40602379588337,22.108781922808053,1.575674260927305,0.0,30569.058757799998
SOONUSDT,2025-05-23,e2526,listing_d1_d7,5,1440.0,16.027781773841543,24.54994011119685,19.49377476102258,3.8564595903295125,1.0,17073.9417344
SOONUSDT,2025-05-23,e2526,listing_d1_d7,6,1440.0,16.16379310344949,25.601638504864333,15.773146701958094,3.936126971085118,0.0,13623.9734675
SOONUSDT,2025-05-23,e2526,listing_d1_d7,7,1440.0,20.361436222328987,30.528555133345748,35.231569936855614,5.417982822007612,0.0,19528.068646699998
SOONUSDT,2025-05-23,e2526,mature_d60_d66,60,1440.0,6.985680209565725,20.435967302452426,13.915806169606034,277.0887513800563,104.0,1424.3477925
SOONUSDT,2025-05-23,e2526,mature_d60_d66,61,1440.0,13.651877133105247,20.775623268697693,17.298467933465655,113.09318791848365,106.0,2333.2111903
SOONUSDT,2025-05-23,e2526,mature_d60_d66,62,1440.0,13.661202185791792,20.84781097984675,16.26255594020117,90.65040309630089,111.0,2130.0161846
SOONUSDT,2025-05-23,e2526,mature_d60_d66,63,1440.0,6.993006993008164,14.05481377371595,11.702055451450708,52.54385815566679,188.0,1543.3318892999998
SOONUSDT,2025-05-23,e2526,mature_d60_d66,64,1440.0,0.0,6.845798992996649,9.008308140136352,288.30546764287067,524.0,1357.4750866
SOONUSDT,2025-05-23,e2526,mature_d60_d66,65,1440.0,0.0,6.835269993163977,6.121696935341457,253.64695200725834,487.0,1143.6045638
SOONUSDT,2025-05-23,e2526,mature_d60_d66,66,1440.0,6.779661016950288,13.550135501355403,11.189405666788922,50.64722656878592,255.0,1895.6835467999997
SPECUSDT,2024-05-27,e2324,listing_d1_d7,1,1440.0,38.10786286371538,59.528861788720654,34.87353861328798,5.916353593511528,0.0,11644.679639849997
SPECUSDT,2024-05-27,e2324,listing_d1_d7,2,1440.0,31.789254934884134,50.864717456592146,33.02267663972847,6.285405530991615,3.0,10982.523322080002
SPECUSDT,2024-05-27,e2324,listing_d1_d7,3,1440.0,31.870416341609683,49.717035944797345,33.06572626065192,7.595591893537913,3.0,10384.3689619
SPECUSDT,2024-05-27,e2324,listing_d1_d7,4,1440.0,23.393700177149288,36.098911059743095,23.36928863959367,20.63857645495882,3.0,6050.35176769
SPECUSDT,2024-05-27,e2324,listing_d1_d7,5,1440.0,31.55589511585487,51.5354050189661,36.81890624519294,19.109117172984206,1.0,17793.77940722
SPECUSDT,2024-05-27,e2324,listing_d1_d7,6,1440.0,26.420088367282226,39.39995909128805,24.910371759612765,9.374920663356681,2.0,6872.669373510001
SPECUSDT,2024-05-27,e2324,listing_d1_d7,7,1440.0,28.778066291521846,42.61249838856729,25.8458320194048,7.901493596607359,1.0,8774.41206771
SPECUSDT,2024-05-27,e2324,mature_d60_d66,60,1440.0,22.234585026585453,37.946945682312865,23.141583998987997,486.717258653044,123.0,2430.1341263699996
SPECUSDT,2024-05-27,e2324,mature_d60_d66,61,1440.0,12.497667669530754,25.858104903728023,20.86868297727821,272.89799378627885,149.0,1669.0523787000002
SPECUSDT,2024-05-27,e2324,mature_d60_d66,62,1440.0,6.289704377010641,16.474987775568504,12.711306231678037,399.32405199544024,444.0,529.59616012
SPECUSDT,2024-05-27,e2324,mature_d60_d66,63,1440.0,13.709792894726638,26.33621388114889,19.975104638127394,538.4590393710006,277.0,980.4061310099999
SPECUSDT,2024-05-27,e2324,mature_d60_d66,64,1440.0,13.988686465760866,26.113932410753048,19.913618414326624,1638.469930853463,297.0,1074.32659493
SPECUSDT,2024-05-27,e2324,mature_d60_d66,65,1440.0,14.037774374680545,26.413433430853157,19.26603522489316,224.53562588072487,314.0,1049.0152463699999
SPECUSDT,2024-05-27,e2324,mature_d60_d66,66,1440.0,24.747815648678205,40.9431723566607,30.013358913529817,95.51192414956057,122.0,4219.42152943
SPXUSDT,2024-10-29,e2324,listing_d1_d7,1,1440.0,32.51947452578306,52.942732685200596,38.57648073377086,23.654248378643864,18.0,8010.019285699999
SPXUSDT,2024-10-29,e2324,listing_d1_d7,2,1440.0,25.42177333466284,42.457737779403246,33.38071574326211,25.6245595656092,36.0,6189.7731911
SPXUSDT,2024-10-29,e2324,listing_d1_d7,3,1440.0,25.97250600870328,45.307023570905656,35.26569292937634,16.797384262041195,15.0,6875.7593814
SPXUSDT,2024-10-29,e2324,listing_d1_d7,4,1440.0,17.403194796549524,32.29958129310392,22.528752170898493,38.680174475933335,74.0,3847.2095808999998
SPXUSDT,2024-10-29,e2324,listing_d1_d7,5,1440.0,27.907073339787956,50.408252206291614,39.616085080216685,53.0078001053514,40.0,5604.1948434
SPXUSDT,2024-10-29,e2324,listing_d1_d7,6,1440.0,26.885404010298302,42.09197235513029,26.52659263982821,48.272335272434226,46.0,3581.3074862000003
SPXUSDT,2024-10-29,e2324,listing_d1_d7,7,1440.0,24.637689439256814,42.10984557956065,26.36366015897939,43.572337347098376,81.0,4701.870123
SPXUSDT,2024-10-29,e2324,mature_d60_d66,60,1440.0,25.854732863906452,39.06392666464302,23.162271300411273,7.41266942747809,0.0,17954.9646798
SPXUSDT,2024-10-29,e2324,mature_d60_d66,61,1440.0,21.304031549551414,31.959445731606916,21.300083053304498,6.976219920188484,0.0,15837.204203199999
SPXUSDT,2024-10-29,e2324,mature_d60_d66,62,1440.0,19.6046426135819,28.916777804503297,18.413503238100194,6.304859401916873,2.0,12355.7104396
SPXUSDT,2024-10-29,e2324,mature_d60_d66,63,1440.0,16.102134863987438,24.618146521180336,18.726741704580316,22.04105444822983,10.0,7748.6834005
SPXUSDT,2024-10-29,e2324,mature_d60_d66,64,1440.0,18.963693001718685,29.2869462149127,20.49381483668517,10.180215118565256,10.0,11496.695953200002
SPXUSDT,2024-10-29,e2324,mature_d60_d66,65,1440.0,21.627192135631194,37.14138155069725,30.767045215637097,12.80264148968761,2.0,31588.116957499995
SPXUSDT,2024-10-29,e2324,mature_d60_d66,66,1440.0,40.267700412576076,55.04442002746072,34.084890917212626,0.45120027189964773,0.0,122831.4099298
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,1,1440.0,23.668640379182282,41.25132977213155,27.889703683026244,42.196321881002795,12.0,13348.928731799999
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,2,1440.0,9.784735812133354,24.271844660194198,24.005777737439324,191.29545824302593,94.0,6335.2592332
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,3,1440.0,13.992537313432587,23.663038334122124,16.156600204233733,133.15996590592425,62.0,6340.116388
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,4,1440.0,9.40733772342454,18.887971513486093,16.464880663538832,107.56317456781389,145.0,4690.6823096
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,5,1440.0,13.651877839869911,22.84148012791231,14.604050252153609,169.8741226226332,115.0,4170.7429164
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,6,1440.0,14.071297654806127,30.9734513274339,22.490083171219883,100.59169453547672,117.0,9970.3874909
STEEMUSDT,2023-10-25,e2324,listing_d1_d7,7,1440.0,13.513513513513276,26.67259786476821,19.805197189276388,60.06629433389563,88.0,5892.0083316
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,60,1440.0,3.942440523781822,11.620025503657494,8.859407167171012,658.9624250417843,401.0,754.1830957
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,61,1440.0,3.920799993850499,11.611030805133682,8.628595783510507,745.0956529887424,384.0,469.4128211
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,62,1440.0,7.788161993769695,12.1322418037129,11.333155285391811,713.9916137224078,298.0,899.560919
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,63,1440.0,7.800312012481805,11.971268954510077,9.92992796213038,737.3756382390922,239.0,571.3001816
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,64,1440.0,7.849294772594788,15.527950310559453,10.73066074147407,329.268247128796,212.0,696.8596169
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,65,1440.0,7.863180960437783,12.160518848804001,10.945737080758523,365.1730759292669,222.0,921.5888529
STEEMUSDT,2023-10-25,e2324,mature_d60_d66,66,1440.0,4.054328161742673,8.184143479516512,8.073664451711345,331.2597604369149,361.0,585.3415074
STOUSDT,2025-04-16,e2526,listing_d1_d7,1,1440.0,34.27725631344771,52.72508792637702,33.97639523380081,29.59279894311236,0.0,5460.2708597
STOUSDT,2025-04-16,e2526,listing_d1_d7,2,1440.0,27.53510306453921,42.93127923459083,32.66426870702495,63.33121662765981,3.0,3912.63801288
STOUSDT,2025-04-16,e2526,listing_d1_d7,3,1440.0,22.975312137644924,37.23463334974467,25.839327347429112,123.31758909608233,31.0,3428.9186248399997
STOUSDT,2025-04-16,e2526,listing_d1_d7,4,1440.0,34.735852079043845,57.04446225124744,39.06987964909874,96.32552043893897,1.0,5606.9424017599995
STOUSDT,2025-04-16,e2526,listing_d1_d7,5,1440.0,30.481582565420187,46.73107874886103,32.70924093573189,72.08646355858923,14.0,4516.280095600001
STOUSDT,2025-04-16,e2526,listing_d1_d7,6,1440.0,22.993656947745073,38.05687097054797,34.97506916947607,139.26976004344198,15.0,3628.48065981
STOUSDT,2025-04-16,e2526,listing_d1_d7,7,1440.0,15.6311066374653,29.01699496063282,23.80388240579904,308.43195890795727,86.0,3097.6195336600003
STOUSDT,2025-04-16,e2526,mature_d60_d66,60,1440.0,6.5295464470878635,12.203803560838548,11.200470867378925,2063.6631392611544,347.0,325.22993577
STOUSDT,2025-04-16,e2526,mature_d60_d66,61,1440.0,5.236287831114424,12.94542072680194,11.766033346450861,2689.7604705036383,367.0,317.29376125
STOUSDT,2025-04-16,e2526,mature_d60_d66,62,1440.0,7.172577397933002,17.219122796606275,15.782923228695665,2971.5206086731255,372.0,223.84731409
STOUSDT,2025-04-16,e2526,mature_d60_d66,63,1440.0,8.431114169990723,16.690432251282974,14.489896072806326,2951.997470814788,316.0,193.41627388
STOUSDT,2025-04-16,e2526,mature_d60_d66,64,1440.0,0.0,10.011441647597342,11.245456451476992,4709.409630737531,717.0,80.98887907
STOUSDT,2025-04-16,e2526,mature_d60_d66,65,1440.0,2.7495188861678503,12.670267177781632,13.667792637345071,7189.288902418573,621.0,236.69508181
STOUSDT,2025-04-16,e2526,mature_d60_d66,66,1440.0,2.8276545171479746,14.53222571273503,16.020661133300973,5644.160917654991,638.0,259.18797642
STPTUSDT,2023-10-04,e2324,listing_d1_d7,1,1440.0,34.78907553239853,53.755467106721404,32.784777255641316,0.9136932682383042,0.0,69532.2883197
STPTUSDT,2023-10-04,e2324,listing_d1_d7,2,1440.0,27.378577704855164,42.81102916782637,30.123229106455312,7.493727422569456,4.0,42533.410206399996
STPTUSDT,2023-10-04,e2324,listing_d1_d7,3,1440.0,12.700428639467166,22.19228067508885,17.406166220438145,61.63779267820135,70.0,10375.2684953
STPTUSDT,2023-10-04,e2324,listing_d1_d7,4,1440.0,14.374703827376788,25.31845921438107,18.896665594035383,96.30371090455769,65.0,10553.855104100001
STPTUSDT,2023-10-04,e2324,listing_d1_d7,5,1440.0,14.510278962306229,26.184437151524822,21.84839502189685,72.69657629686145,102.0,8535.870047800001
STPTUSDT,2023-10-04,e2324,listing_d1_d7,6,1440.0,11.457566162344353,19.679390038156523,16.06905636360211,65.75008087876014,128.0,4922.9421873
STPTUSDT,2023-10-04,e2324,listing_d1_d7,7,1440.0,8.455944770854291,16.84778353456579,13.836402819918595,37.23249094226727,160.0,4006.8785836
STPTUSDT,2023-10-04,e2324,mature_d60_d66,60,1440.0,3.093102381689781,6.248047485160633,5.833322901146943,203.62688249287552,370.0,632.1909336
STPTUSDT,2023-10-04,e2324,mature_d60_d66,61,1440.0,6.112938250775487,12.155283960399933,12.425057988556317,154.46926519598017,205.0,1586.7314903000001
STPTUSDT,2023-10-04,e2324,mature_d60_d66,62,1440.0,6.035458351968698,10.631431480485631,9.058202804566022,263.66231620409866,232.0,955.4267814
STPTUSDT,2023-10-04,e2324,mature_d60_d66,63,1440.0,6.070723933828861,10.758058986441412,9.413231396052932,392.5124371239761,289.0,602.1183950999999
STPTUSDT,2023-10-04,e2324,mature_d60_d66,64,1440.0,6.112936537563739,12.2118760494576,10.222435383491879,250.5075022179531,246.0,1269.8152802
STPTUSDT,2023-10-04,e2324,mature_d60_d66,65,1440.0,4.531037710970958,7.664303540188174,7.192817270750953,274.217387962714,289.0,842.5834844
STPTUSDT,2023-10-04,e2324,mature_d60_d66,66,1440.0,5.8997050147490215,10.371138773628491,8.617754777796495,153.5495528639559,192.0,1576.2489929999997
SUIUSDT,2023-05-03,e2324,listing_d1_d7,1,1440.0,20.76315821631251,35.51744394702449,24.652399216597104,0.1891783698388307,0.0,256106.6630389
SUIUSDT,2023-05-03,e2324,listing_d1_d7,2,1440.0,18.97818670513137,31.389012449877114,21.33521410691608,0.2722368329975551,0.0,162020.8223845
SUIUSDT,2023-05-03,e2324,listing_d1_d7,3,1440.0,19.655499784368267,32.20526028107726,21.17934879542749,0.4053735316172294,0.0,113731.8079314
SUIUSDT,2023-05-03,e2324,listing_d1_d7,4,1440.0,10.639580044642404,17.18892653759796,14.828248740629842,0.5292854710520782,1.0,64940.0256057
SUIUSDT,2023-05-03,e2324,listing_d1_d7,5,1440.0,25.65644715237498,36.35656457940772,28.541056593957727,0.39063860391371324,0.0,137022.2094857
SUIUSDT,2023-05-03,e2324,listing_d1_d7,6,1440.0,25.211702015930015,34.39179689436672,22.467491691111636,0.5352136169615042,0.0,92453.7711182
SUIUSDT,2023-05-03,e2324,listing_d1_d7,7,1440.0,22.680065578873673,34.41588107238098,24.259569414684083,0.3366975235995915,0.0,168888.7585591
SUIUSDT,2023-05-03,e2324,mature_d60_d66,60,1440.0,11.476194348138828,17.544571637785303,11.605345986749331,0.5864318364921511,2.0,72107.220498
SUIUSDT,2023-05-03,e2324,mature_d60_d66,61,1440.0,14.490268648204204,21.90976644347647,14.347265878136467,0.38576857680611265,1.0,112203.7075869
SUIUSDT,2023-05-03,e2324,mature_d60_d66,62,1440.0,14.828752086772344,22.96270282436618,13.943393182329928,0.32240372816649415,2.0,124387.3266487
SUIUSDT,2023-05-03,e2324,mature_d60_d66,63,1440.0,10.638304957458134,15.929482589405039,11.573886444404245,0.4371037814873295,2.0,102184.562329
SUIUSDT,2023-05-03,e2324,mature_d60_d66,64,1440.0,12.897328104865009,19.883013832442202,13.183434367242064,0.4160535454332811,1.0,89594.9785485
SUIUSDT,2023-05-03,e2324,mature_d60_d66,65,1440.0,10.873505685528913,16.483012414316125,10.786677092190335,0.7485273824855545,5.0,61901.795472399994
SUIUSDT,2023-05-03,e2324,mature_d60_d66,66,1440.0,7.3795042651191975,10.501731646437454,6.728588498951687,1.0747490450836117,4.0,34895.7841462
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,1,1440.0,35.555555555555344,56.51186303739974,36.80369939146856,175.039778117701,9.0,14747.6489346
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,2,1440.0,69.73897522393452,124.42900713514314,65.47757943611214,47.184520358757034,20.0,195013.2599725
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,3,1440.0,83.75191203364236,129.2088325986638,65.97531435812336,0.26107443146409687,0.0,369804.22049449995
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,4,1440.0,43.9287375183702,66.4509347401714,39.753255017149066,0.5778167240837433,0.0,109544.2211174
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,5,1440.0,55.20432515268415,82.93181028995726,44.69831330681475,0.46825368621151725,0.0,163398.38519050003
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,6,1440.0,32.20213029477392,49.37087134318994,31.97145846292116,1.1382228684928135,0.0,75717.063924
SUPERUSDT,2023-11-23,e2324,listing_d1_d7,7,1440.0,21.917809864350396,30.73484213467421,18.39539397652245,2.107781613818089,1.0,27655.0816169
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,60,1440.0,17.858644314488256,25.434519869932764,16.765783304470478,15.014036271105427,2.0,4684.511932799999
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,61,1440.0,18.360416337989445,28.577807717283612,19.417272088039894,34.758342584564176,3.0,4843.7907267
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,62,1440.0,18.928028102539514,27.8346345931904,18.411264106802218,12.963484024179504,2.0,6794.5356535
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,63,1440.0,14.309990276348579,21.44020672163638,15.090144034020591,15.300889032644662,11.0,4809.7713516
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,64,1440.0,15.593866529579783,27.306894946902222,21.10017727162562,20.519687955608635,3.0,13557.934947799999
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,65,1440.0,22.529773817603132,34.4503703063931,20.715761023091474,3.94337300087912,2.0,26608.222840399998
SUPERUSDT,2023-11-23,e2324,mature_d60_d66,66,1440.0,13.999066728884063,20.418581003081425,13.807390070889412,9.418169929858198,2.0,6597.801180400001
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,1,1440.0,76.47118094586206,114.16775057830598,65.97617678784428,0.593979105001331,0.0,208448.73048076002
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,2,1440.0,77.73958815591182,105.48086514437054,55.61176494046328,0.6288052094491121,0.0,141575.90129709
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,3,1440.0,74.07082054378107,102.72690534103006,57.477827974909474,0.7875181781573382,0.0,121119.89030633001
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,4,1440.0,66.90052772650058,95.2345906617326,54.00806952665314,0.6804707163700727,0.0,117630.6902718
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,5,1440.0,49.594000218827205,66.8275921999965,37.87963833675378,0.5970404392982153,0.0,91681.35022087002
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,6,1440.0,49.40132986157931,67.54810958267677,38.310374678355146,0.711490506736087,0.0,88895.48077442
SWARMSUSDT,2025-01-06,e2526,listing_d1_d7,7,1440.0,59.486287315056344,79.304603957226,46.23082782325207,0.6306506535632486,0.0,109703.61352994999
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,60,1440.0,51.40507347639999,72.26257417853435,41.71110187387017,1.706342171239339,0.0,38631.33864745
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,61,1440.0,39.61192637580328,55.86194508937685,33.800809568135676,1.385827144305503,0.0,39293.21261088
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,62,1440.0,37.5328418235592,51.2789488163852,29.708303066460374,1.5096825155058549,0.0,30497.85938906
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,63,1440.0,41.66124838112486,58.654852366181835,38.191735187101386,1.4544045360324307,0.0,37835.56928628
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,64,1440.0,43.25699745546986,63.187187636171764,39.71493665549141,1.657308822336517,0.0,38444.26468493
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,65,1440.0,38.65325643748396,54.82644024385872,31.589339999184855,1.95693065376902,0.0,25515.553260220004
SWARMSUSDT,2025-01-06,e2526,mature_d60_d66,66,1440.0,32.967072777531165,47.750878598053745,30.316035260809652,2.8747615609367667,0.0,19327.36788938
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,1,1440.0,112.88914065280264,166.78117137872792,100.95803799331806,0.9308959994469932,0.0,172514.6333425
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,2,1440.0,100.45981490955431,145.5732035431559,84.26368354923616,0.8301114662831921,0.0,153414.13193879998
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,3,1440.0,52.14905455952599,78.6154798109048,53.31259253080711,0.8377676507468067,0.0,81555.8005221
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,4,1440.0,48.99868224928809,71.67611596802956,45.63239298748872,1.2482373263496342,0.0,52099.7119508
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,5,1440.0,52.12620419773418,74.08322353974482,46.9205590940667,1.0806894092793216,0.0,60856.756355100006
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,6,1440.0,59.26116019304116,83.69104398516166,52.04469304356037,1.0195921588490497,0.0,68056.57168719999
SWELLUSDT,2024-11-07,e2324,listing_d1_d7,7,1440.0,61.71719208621813,107.7324066029544,82.12917081844799,0.5734717314939545,0.0,198328.506849
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,60,1440.0,14.224751066856737,22.16682565445656,16.025936023063903,15.645595313159466,12.0,6424.9333388000005
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,61,1440.0,11.631289148640224,19.49318356450864,15.964791010677109,18.56678127793464,28.0,5822.6044927
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,62,1440.0,17.358098075514402,26.94736899443402,17.822135030463848,26.586427000482868,7.0,3973.8686389
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,63,1440.0,18.34864609212144,26.005387503223186,17.76222441468523,39.72829288280185,15.0,3315.0555291
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,64,1440.0,17.761991584286868,22.18319679751507,15.41010314224063,30.201346881968938,5.0,2612.7705085
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,65,1440.0,14.367816091953438,18.181818181818702,10.489548847279092,34.64349161999472,14.0,1562.0967877
SWELLUSDT,2024-11-07,e2324,mature_d60_d66,66,1440.0,14.556040756914788,18.377286140476244,11.818606688961317,15.818462653184874,6.0,2664.1890868
SXTUSDT,2025-05-03,e2526,listing_d1_d7,1,1440.0,65.81353713471667,91.16890479501889,55.980776872419455,450.39735796064895,140.0,1325.2714846000001
SXTUSDT,2025-05-03,e2526,listing_d1_d7,2,1440.0,58.139534883720785,84.672396814943,58.190999796270276,705.2418720820468,195.0,3174.8718738000002
SXTUSDT,2025-05-03,e2526,listing_d1_d7,3,1440.0,53.26241134751832,83.97485200789967,81.93254972217373,598.6262063903575,177.0,2406.0083698999997
SXTUSDT,2025-05-03,e2526,listing_d1_d7,4,1440.0,49.665459603347216,73.73797833763825,53.40235556277079,823.7291639071981,233.0,1054.826337
SXTUSDT,2025-05-03,e2526,listing_d1_d7,5,1440.0,62.129346948800794,107.96257081241474,96.19198251518979,231.18761302780086,118.0,19455.7461058
SXTUSDT,2025-05-03,e2526,listing_d1_d7,6,1440.0,47.93426408157886,72.3458769530636,53.41900810279161,5.129974295486703,2.0,18353.707093100005
SXTUSDT,2025-05-03,e2526,listing_d1_d7,7,1440.0,30.82852095567315,47.142020779914546,32.26915092510677,12.283090501024994,2.0,9480.0046836
SXTUSDT,2025-05-03,e2526,mature_d60_d66,60,1440.0,26.36784270373792,39.94673768309036,31.680546174140783,39.31191533437712,35.0,5687.5560653
SXTUSDT,2025-05-03,e2526,mature_d60_d66,61,1440.0,13.106159895151096,13.568521031207988,17.992819944602978,111.63672037261236,246.0,1909.35721
SXTUSDT,2025-05-03,e2526,mature_d60_d66,62,1440.0,13.58695652173952,14.49275362318882,16.022889375357142,177.14024115915237,303.0,1341.9882181000003
SXTUSDT,2025-05-03,e2526,mature_d60_d66,63,1440.0,0.0,14.285714285714693,11.875225891995445,868.1062146949245,580.0,680.7993134999999
SXTUSDT,2025-05-03,e2526,mature_d60_d66,64,1440.0,0.0,14.471780028943975,10.855617572785082,342.86424268582,707.0,606.9990049
SXTUSDT,2025-05-03,e2526,mature_d60_d66,65,1440.0,0.0,14.6842878120395,11.637172534531633,482.0778349658485,559.0,974.3186487
SXTUSDT,2025-05-03,e2526,mature_d60_d66,66,1440.0,14.005602240896758,15.313935681470577,20.579813428764606,333.0412992555519,303.0,2744.2928900999996
SYNUSDT,2024-08-20,e2324,listing_d1_d7,1,1440.0,27.95501677099417,44.732743754821776,29.325886708520574,53.68499871770406,40.0,6499.3793249
SYNUSDT,2024-08-20,e2324,listing_d1_d7,2,1440.0,19.28133216476757,30.682722651995828,21.426943284473918,35.99213441755207,31.0,4623.983494200001
SYNUSDT,2024-08-20,e2324,listing_d1_d7,3,1440.0,15.601977305286153,24.864261129760283,18.81628689192864,31.907796349236907,36.0,4140.4741705
SYNUSDT,2024-08-20,e2324,listing_d1_d7,4,1440.0,13.91788616655861,23.90710591729385,18.444577361193957,51.030063283167124,59.0,4236.2113715000005
SYNUSDT,2024-08-20,e2324,listing_d1_d7,5,1440.0,15.731515949971243,26.172302326393442,22.283034281290586,61.72736643170118,64.0,3412.9645533999997
SYNUSDT,2024-08-20,e2324,listing_d1_d7,6,1440.0,21.019453303373258,36.09934409273669,25.609112812581273,71.65202841906198,40.0,5253.512247000001
SYNUSDT,2024-08-20,e2324,listing_d1_d7,7,1440.0,13.215027373985917,22.644747941891882,18.572090821034337,151.52747263973635,70.0,2393.4204251
SYNUSDT,2024-08-20,e2324,mature_d60_d66,60,1440.0,9.747380455833877,17.23943942354493,14.086534490367919,47.69924015556208,82.0,3220.0176029
SYNUSDT,2024-08-20,e2324,mature_d60_d66,61,1440.0,11.131433837010423,16.261484996112173,12.496216172268046,50.440402118092564,71.0,1956.1588497999999
SYNUSDT,2024-08-20,e2324,mature_d60_d66,62,1440.0,14.638908510789571,22.866487559863796,15.642078755868809,28.517248256572906,44.0,3330.1356946
SYNUSDT,2024-08-20,e2324,mature_d60_d66,63,1440.0,11.554015098914284,18.5341212083758,13.59968320826137,55.75818536158515,90.0,2213.7611116999997
SYNUSDT,2024-08-20,e2324,mature_d60_d66,64,1440.0,10.62228918653387,17.48633889807612,13.19387772840426,156.61316350243592,107.0,1752.4348706000003
SYNUSDT,2024-08-20,e2324,mature_d60_d66,65,1440.0,22.29272466647827,34.95253753395108,23.204797725832254,41.59590748919095,12.0,6969.0274281
SYNUSDT,2024-08-20,e2324,mature_d60_d66,66,1440.0,16.46768496484771,25.045983895061507,18.509529127057625,32.43740987465534,41.0,5442.3657201000005
TACUSDT,2025-07-15,e2526,listing_d1_d7,1,1440.0,65.48077596470378,93.3696461541443,58.566562738489246,3.272461676589051,0.0,32005.584341700003
TACUSDT,2025-07-15,e2526,listing_d1_d7,2,1440.0,49.14005519416501,70.07485801739858,40.330083798094925,7.922065026454678,0.0,14286.1775026
TACUSDT,2025-07-15,e2526,listing_d1_d7,3,1440.0,63.49206349206311,100.00000000000007,81.71578787067595,6.004904143124223,0.0,27867.730253499998
TACUSDT,2025-07-15,e2526,listing_d1_d7,4,1440.0,39.968025579536125,60.09026097719752,35.420511757272415,6.757701484285756,0.0,12936.9541105
TACUSDT,2025-07-15,e2526,listing_d1_d7,5,1440.0,30.983752129983042,52.16104081851729,33.882590613521835,12.565935768722191,3.0,7557.221241799999
TACUSDT,2025-07-15,e2526,listing_d1_d7,6,1440.0,30.337509102978494,51.48005670259288,33.48945982905007,18.29200992002742,8.0,6887.394507799999
TACUSDT,2025-07-15,e2526,listing_d1_d7,7,1440.0,23.237800154918393,38.37298541826531,24.528372573143358,33.43720771049167,4.0,4604.5648824
TACUSDT,2025-07-15,e2526,mature_d60_d66,60,1440.0,9.407337723425519,18.867924528301117,15.726106725438866,428.4693224472639,253.0,744.3143164999999
TACUSDT,2025-07-15,e2526,mature_d60_d66,61,1440.0,9.596928982725137,19.093091821990864,15.092267618319083,685.091065768807,302.0,415.1142924
TACUSDT,2025-07-15,e2526,mature_d60_d66,62,1440.0,20.449897750511298,40.444893832153795,31.206484545363068,281.9378676232633,104.0,1955.8097147
