symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000BONKUSDT,1726765200000,2024-09-19,e2324,713,7,0,1,0.039613028793863414,5.099868687626411,0.039613028793863414,24.0,6,-0.011650485436893065,-0.00030000000000000003,0.011650485436893065,-0.016450485436893064,2-2-0
1000BONKUSDT,1726851600000,2024-09-20,e2324,713,7,0,1,-0.006803473643453795,1.1870377034252602,0.039613028793863414,24.0,6,0.024586023014313563,-0.00030000000000000003,-0.024586023014313563,0.01978602301431356,0-2-0
1000BONKUSDT,1726966800000,2024-09-22,e2324,713,7,0,1,-0.004572175048987659,0.9759222013930776,0.039613028793863414,24.0,6,-0.03952459922609164,0.00007982,0.03952459922609164,-0.043944779226091635,0-1-0
1000BONKUSDT,1727053200000,2024-09-23,e2324,713,7,0,0,0.008598502573701428,1.7272744379622447,0.039613028793863414,24.0,6,-0.0023597122302160267,-0.000020489999999999992,0.0023597122302160267,-0.006880202230216027,2-2-0
1000BONKUSDT,1727139600000,2024-09-24,e2324,713,7,0,0,-0.013613159387407814,1.0311632813093996,0.039613028793863414,24.0,6,0.09541940694588691,-0.00030000000000000003,-0.09541940694588691,0.09061940694588691,0-1-0
1000BONKUSDT,1727226000000,2024-09-25,e2324,713,7,0,1,0.00016196080548502856,1.2098621305505026,0.039613028793863414,24.0,6,-0.03228354750368667,-0.00030000000000000003,0.03228354750368667,-0.03708354750368667,1-2-0
1000BONKUSDT,1727312400000,2024-09-26,e2324,714,7,0,1,-0.014291877898824135,1.7025931038926478,0.039613028793863414,24.0,6,0.1910748299319729,-0.00030000000000000003,-0.1910748299319729,0.1862748299319729,0-2-0
1000BONKUSDT,1728435600000,2024-10-09,e2324,714,8,0,1,0.004392666157371883,0.5623971932859054,0.04996617377017487,24.0,6,-0.05531874585583041,-0.00030000000000000003,0.05531874585583041,-0.06011874585583041,1-1-1
1000BONKUSDT,1728522000000,2024-10-10,e2324,714,8,0,1,-0.0006548128746284299,0.30381467073345486,0.04996617377017487,24.0,6,0.028025669307129242,-0.00023675,-0.028025669307129242,0.02328891930712924,1-0-1
1000BONKUSDT,1728608400000,2024-10-11,e2324,714,8,0,1,0.0016280217069561953,0.6854580890378982,0.04996617377017487,24.0,6,0.060082906608144304,-0.00022072000000000001,-0.060082906608144304,0.055362186608144306,1-1-1
1000BONKUSDT,1728954000000,2024-10-15,e2324,714,9,1,1,0.00753044451138174,2.3090454668193208,0.06226297345302667,24.0,6,-0.04011645331164104,-0.00030000000000000003,0.04011645331164104,-0.04491645331164104,2-2-1
